country	year	gini_index	is_estimate
CI	1933	0.5090776369695355	True
CI	1932	0.44913836146440167	True
CI	1931	0.4331176556375268	True
CI	1930	0.44008459964539925	True
CI	1929	0.456972606398117	True
CI	1928	0.43162410922248445	True
CI	1927	0.5090776369695355	True
CI	1926	0.5090776369695355	True
CI	1925	0.4596605921420635	True
CI	1924	0.5090776369695355	True
CI	1923	0.4165958812622745	True
CI	1922	0.44158887558931204	True
CI	1921	0.45191866311507806	True
CI	1920	0.5090776369695355	True
CI	1919	0.5090776369695355	True
CI	1918	0.5090776369695355	True
CI	1917	0.4376212046134633	True
CI	1916	0.4325477028204366	True
CI	1915	0.40830165412029545	True
CI	1914	0.5090776369695355	True
CN	2017	0.3867896185323516	True
CN	2016	0.4862034649496395	True
CN	2015	0.5477478101538342	False
CN	2014	0.5468970607889365	False
CN	2013	0.5544095331244345	False
CN	2012	0.5455567342116896	False
CN	2011	0.5571352456429675	False
CN	2010	0.5593166132523719	False
CN	2009	0.5532775441382964	False
CN	2008	0.5525512129642024	False
CN	2007	0.552143132087543	False
CN	2006	0.5489989997715172	False
CN	2005	0.5478186781999269	False
CN	2004	0.5354519770330806	False
CN	2003	0.5325470950767845	False
CN	2002	0.5241056685721881	False
CN	2001	0.4963496187116287	False
CN	2000	0.486685822303325	False
CN	1999	0.4688744300781	False
CN	1998	0.4588250498719154	False
CN	1997	0.4578595258034541	False
CN	1996	0.457564887040338	False
CN	1995	0.464031836619692	False
CN	1994	0.4697740256439096	False
CN	1993	0.4635620538120844	False
CN	1992	0.4478324492109727	False
CN	1991	0.431861493003658	False
CN	1990	0.4144734263026106	False
CN	1989	0.4176835553324162	False
CN	1988	0.4077543727850032	False
CN	1987	0.4033403760802105	False
CN	1986	0.3979451009664566	False
CN	1985	0.3794995634243768	False
CN	1984	0.3717321887628408	False
CN	1983	0.3663339160865378	False
CN	1982	0.3683266187026311	False
CN	1981	0.3601316398098224	False
CN	1980	0.3543886333990687	False
CN	1979	0.3524729090654876	False
CN	1978	0.3512364552521083	False
CN	1977	0.4338302561945817	True
CN	1976	0.37975578304980767	True
CN	1975	0.39639120980988723	True
CN	1974	0.49767772154292955	True
CN	1973	0.422472747125211	True
CN	1972	0.4052198895698905	True
CN	1971	0.4348017784024405	True
CN	1970	0.4465016602731901	True
CN	1969	0.39886526943424117	True
CN	1968	0.32881363467794955	True
CN	1967	0.3867896185323516	True
CN	1966	0.41133868458698086	True
CN	1965	0.38501858222941476	True
CN	1964	0.41525380776583576	True
CN	1963	0.3849595154958999	True
CN	1962	0.4165564601088075	True
CN	1961	0.3292326998280601	True
CN	1960	0.31639980002542833	True
CN	1959	0.3298759092197294	True
CN	1958	0.3278915502629839	True
CN	1957	0.21712694958062778	True
CN	1956	0.33496208950411377	True
CN	1955	0.339659491989894	True
CN	1954	0.21851786268600337	True
CN	1953	0.31602132455377097	True
CN	1952	0.22556266341032255	True
CN	1951	0.4261658509708171	True
CN	1950	0.2520957489969284	True
CN	1949	0.2450284732680431	True
CN	1948	0.25140505902299237	True
CN	1947	0.23207444492715634	True
CN	1946	0.23288173753362024	True
CN	1945	0.3867896185323516	True
CN	1944	0.22281190062585277	True
CN	1943	0.24409522626735625	True
CN	1942	0.2753112970428038	True
CN	1941	0.3233811664245475	True
CN	1940	0.34253967126688883	True
CN	1939	0.3429983033799264	True
CN	1938	0.32753495318591325	True
CN	1937	0.33022484440170746	True
CN	1936	0.3428558224233075	True
CN	1935	0.33459015888807875	True
CN	1934	0.2944859572932696	True
CN	1933	0.3867896185323516	True
CN	1932	0.32685034302721777	True
CN	1931	0.3108296372003429	True
CN	1930	0.3177965812082154	True
CN	1929	0.33468458796093314	True
CN	1928	0.3093360907853006	True
CN	1927	0.3867896185323516	True
CN	1926	0.3867896185323516	True
CN	1925	0.33737257370487966	True
CN	1924	0.3867896185323516	True
CN	1923	0.2943078628250906	True
CN	1922	0.31930085715212814	True
CN	1921	0.3296306446778942	True
CN	1920	0.3867896185323516	True
CN	1919	0.3867896185323516	True
CN	1918	0.3867896185323516	True
CN	1917	0.3153331861762795	True
CN	1916	0.3102596843832527	True
CN	1915	0.28601363568311156	True
CN	1914	0.3867896185323516	True
CN-RU	2017	0.3540944813259855	True
CN-RU	2016	0.4535083277432734	True
CN-RU	2015	0.5113414394107575	False
CN-RU	2014	0.5105088922141021	False
CN-RU	2013	0.5113839336942196	False
CN-RU	2012	0.5132750266505898	False
CN-RU	2011	0.5165049453098285	False
CN-RU	2010	0.5104915968143008	False
CN-RU	2009	0.4963140115601536	False
CN-RU	2008	0.4903125733170815	False
CN-RU	2007	0.4920894679811572	False
CN-RU	2006	0.4830215936650365	False
CN-RU	2005	0.4886449867850663	False
CN-RU	2004	0.4601443714863693	False
CN-RU	2003	0.4676998747229004	False
CN-RU	2002	0.4664847928392499	False
CN-RU	2001	0.4607715499788235	False
CN-RU	2000	0.4531372477950623	False
CN-RU	1999	0.43107395426633	False
CN-RU	1998	0.4266513801901453	False
CN-RU	1997	0.431484945078025	False
CN-RU	1996	0.4299633073458374	False
CN-RU	1995	0.4274604118294864	False
CN-RU	1994	0.4261879933417037	False
CN-RU	1993	0.4201094236381675	False
CN-RU	1992	0.4127597314087862	False
CN-RU	1991	0.4042818801984748	False
CN-RU	1990	0.3906867682155133	False
CN-RU	1989	0.387039299254468	False
CN-RU	1988	0.3826852964730628	False
CN-RU	1987	0.3773637842744111	False
CN-RU	1986	0.3706668073408877	False
CN-RU	1985	0.3619189359492615	False
CN-RU	1984	0.3584222482004036	False
CN-RU	1983	0.3542064374287283	False
CN-RU	1982	0.3489644288475204	False
CN-RU	1981	0.3421806666899065	False
CN-RU	1980	0.332925860967513	False
CN-RU	1979	0.3319457909673837	False
CN-RU	1978	0.3306808146642173	False
CN-RU	1977	0.40113511898821563	True
CN-RU	1976	0.34706064584344154	True
CN-RU	1975	0.3636960726035211	True
CN-RU	1974	0.4649825843365635	True
CN-RU	1973	0.38977760991884486	True
CN-RU	1972	0.37252475236352445	True
CN-RU	1971	0.4021066411960744	True
CN-RU	1970	0.41380652306682403	True
CN-RU	1969	0.3661701322278751	True
CN-RU	1968	0.2961184974715835	True
CN-RU	1967	0.3540944813259855	True
CN-RU	1966	0.37864354738061473	True
CN-RU	1965	0.3523234450230487	True
CN-RU	1964	0.3825586705594697	True
CN-RU	1963	0.3522643782895338	True
CN-RU	1962	0.38386132290244135	True
CN-RU	1961	0.29653756262169395	True
CN-RU	1960	0.2837046628190622	True
CN-RU	1959	0.29718077201336335	True
CN-RU	1958	0.29519641305661776	True
CN-RU	1957	0.18443181237426165	True
CN-RU	1956	0.30226695229774764	True
CN-RU	1955	0.3069643547835279	True
CN-RU	1954	0.1858227254796373	True
CN-RU	1953	0.2833261873474049	True
CN-RU	1952	0.19286752620395647	True
CN-RU	1951	0.393470713764451	True
CN-RU	1950	0.2194006117905623	True
CN-RU	1949	0.21233333606167704	True
CN-RU	1948	0.21870992181662624	True
CN-RU	1947	0.19937930772079027	True
CN-RU	1946	0.20018660032725416	True
CN-RU	1945	0.3540944813259855	True
CN-RU	1944	0.19011676341948663	True
CN-RU	1943	0.21140008906099017	True
CN-RU	1942	0.2426161598364377	True
CN-RU	1941	0.29068602921818143	True
CN-RU	1940	0.3098445340605227	True
CN-RU	1939	0.31030316617356024	True
CN-RU	1938	0.2948398159795471	True
CN-RU	1937	0.29752970719534133	True
CN-RU	1936	0.31016068521694135	True
CN-RU	1935	0.30189502168171267	True
CN-RU	1934	0.2617908200869035	True
CN-RU	1933	0.3540944813259855	True
CN-RU	1932	0.29415520582085164	True
CN-RU	1931	0.2781344999939768	True
CN-RU	1930	0.28510144400184934	True
CN-RU	1929	0.30198945075456707	True
CN-RU	1928	0.2766409535789345	True
CN-RU	1927	0.3540944813259855	True
CN-RU	1926	0.3540944813259855	True
CN-RU	1925	0.30467743649851353	True
CN-RU	1924	0.3540944813259855	True
CN-RU	1923	0.2616127256187245	True
CN-RU	1922	0.286605719945762	True
CN-RU	1921	0.2969355074715281	True
CN-RU	1920	0.3540944813259855	True
CN-RU	1919	0.3540944813259855	True
CN-RU	1918	0.3540944813259855	True
CN-RU	1917	0.28263804896991335	True
CN-RU	1916	0.2775645471768866	True
CN-RU	1915	0.2533184984767455	True
CN-RU	1914	0.3540944813259855	True
CN-UR	2017	0.2615946736933443	True
CN-UR	2016	0.36100852011063217	True
CN-UR	2015	0.4473929993382497	False
CN-UR	2014	0.4465690652048152	False
CN-UR	2013	0.4562559082202042	False
CN-UR	2012	0.4411741436300989	False
CN-UR	2011	0.458752722438405	False
CN-UR	2010	0.4568684388358884	False
CN-UR	2009	0.4515522886653325	False
CN-UR	2008	0.4559943431150266	False
CN-UR	2007	0.4520357930240387	False
CN-UR	2006	0.449175238824167	False
CN-UR	2005	0.4463574437497605	False
CN-UR	2004	0.4383480984839177	False
CN-UR	2003	0.4245196742819411	False
CN-UR	2002	0.4126752901844365	False
CN-UR	2001	0.3588522049537996	False
CN-UR	2000	0.3456428982494088	False
CN-UR	1999	0.3372113360807346	False
CN-UR	1998	0.331612809649408	False
CN-UR	1997	0.3238555547367048	False
CN-UR	1996	0.3150672943258565	False
CN-UR	1995	0.3074447598824287	False
CN-UR	1994	0.3103189025571152	False
CN-UR	1993	0.3021387256935034	False
CN-UR	1992	0.2848078222248551	False
CN-UR	1991	0.2643294370658298	False
CN-UR	1990	0.2709092817973866	False
CN-UR	1989	0.2738298745805767	False
CN-UR	1988	0.2670186675772642	False
CN-UR	1987	0.2576054001065415	False
CN-UR	1986	0.2711188521565348	False
CN-UR	1985	0.2885725640239373	False
CN-UR	1984	0.260558983993839	False
CN-UR	1983	0.2462510299064092	False
CN-UR	1982	0.2423932642121181	False
CN-UR	1981	0.2430392387210198	False
CN-UR	1980	0.2415124347897533	False
CN-UR	1979	0.2399717974523666	False
CN-UR	1978	0.2382383287025917	False
CN-UR	1977	0.3086353113555744	True
CN-UR	1976	0.25456083821080033	True
CN-UR	1975	0.2711962649708799	True
CN-UR	1974	0.37248277670392227	True
CN-UR	1973	0.2972778022862037	True
CN-UR	1972	0.28002494473088324	True
CN-UR	1971	0.3096068335634332	True
CN-UR	1970	0.3213067154341828	True
CN-UR	1969	0.2736703245952339	True
CN-UR	1968	0.20361868983894224	True
CN-UR	1967	0.2615946736933443	True
CN-UR	1966	0.2861437397479735	True
CN-UR	1965	0.2598236373904075	True
CN-UR	1964	0.2900588629268285	True
CN-UR	1963	0.2597645706568926	True
CN-UR	1962	0.29136151526980014	True
CN-UR	1961	0.20403775498905277	True
CN-UR	1960	0.191204855186421	True
CN-UR	1959	0.20468096438072214	True
CN-UR	1958	0.20269660542397655	True
CN-UR	1957	0.0919320047416205	True
CN-UR	1956	0.20976714466510643	True
CN-UR	1955	0.21446454715088667	True
CN-UR	1954	0.09332291784699609	True
CN-UR	1953	0.19082637971476368	True
CN-UR	1952	0.10036771857131527	True
CN-UR	1951	0.30097090613180977	True
CN-UR	1950	0.1269008041579211	True
CN-UR	1949	0.11983352842903583	True
CN-UR	1948	0.12621011418398503	True
CN-UR	1947	0.10687950008814906	True
CN-UR	1946	0.10768679269461295	True
CN-UR	1945	0.2615946736933443	True
CN-UR	1944	0.09761695578684543	True
CN-UR	1943	0.11890028142834896	True
CN-UR	1942	0.15011635220379654	True
CN-UR	1941	0.19818622158554022	True
CN-UR	1940	0.21734472642788152	True
CN-UR	1939	0.2178033585409191	True
CN-UR	1938	0.20234000834690596	True
CN-UR	1937	0.20502989956270015	True
CN-UR	1936	0.21766087758430014	True
CN-UR	1935	0.20939521404907147	True
CN-UR	1934	0.1692910124542623	True
CN-UR	1933	0.2615946736933443	True
CN-UR	1932	0.2016553981882105	True
CN-UR	1931	0.18563469236133562	True
CN-UR	1930	0.19260163636920813	True
CN-UR	1929	0.20948964312192583	True
CN-UR	1928	0.18414114594629333	True
CN-UR	1927	0.2615946736933443	True
CN-UR	1926	0.2615946736933443	True
CN-UR	1925	0.21217762886587235	True
CN-UR	1924	0.2615946736933443	True
CN-UR	1923	0.1691129179860833	True
CN-UR	1922	0.19410591231312085	True
CN-UR	1921	0.2044356998388869	True
CN-UR	1920	0.2615946736933443	True
CN-UR	1919	0.2615946736933443	True
CN-UR	1918	0.2615946736933443	True
CN-UR	1917	0.19013824133727217	True
CN-UR	1916	0.1850647395442454	True
CN-UR	1915	0.16081869084410427	True
CN-UR	1914	0.2615946736933443	True
CZ	2017	0.20087684397279748	True
CZ	2016	0.3002906903900854	True
CZ	2015	0.335404423244575	False
CZ	2014	0.3350168358699193	False
CZ	2013	0.3193279621084149	False
CZ	2012	0.340677947706702	False
CZ	2011	0.3315274523495273	False
CZ	2010	0.3321426986050978	False
CZ	2009	0.3288925455675395	False
CZ	2008	0.3389022967915992	False
CZ	2007	0.3248971491588401	False
CZ	2006	0.3277941168105306	False
CZ	2005	0.3238191811357409	False
CZ	2004	0.3275157664420606	False
CZ	2003	0.3125780767128303	False
CZ	2002	0.2990730294935443	False
CZ	2001	0.30002159346126	False
CZ	2000	0.3010222649984428	False
CZ	1999	0.3020508073683539	False
CZ	1998	0.303131934550065	False
CZ	1997	0.304196305821973	False
CZ	1996	0.3053158365522337	False
CZ	1995	0.2950768771640291	False
CZ	1994	0.2850524262884931	False
CZ	1993	0.2751688228102963	False
CZ	1992	0.2655123680593151	False
CZ	1991	0.2463916383074624	True
CZ	1990	0.24422255919058242	True
CZ	1989	0.21829801387470063	True
CZ	1988	0.200458756403994	False
CZ	1987	0.23829742589868394	True
CZ	1986	0.21691616556196225	True
CZ	1985	0.198582359872477	False
CZ	1984	0.2265890976977885	True
CZ	1983	0.2175072990239142	True
CZ	1982	0.21928035720715025	True
CZ	1981	0.21618910533690594	True
CZ	1980	0.2053861463678669	False
CZ	1979	0.20297050067061045	True
CZ	1978	0.20936187739534268	True
CZ	1977	0.24791748163502758	True
CZ	1976	0.2069605962028939	False
CZ	1975	0.2104784352503331	True
CZ	1974	0.3117649469833754	True
CZ	1973	0.2098804657986493	False
CZ	1972	0.21930711501033642	True
CZ	1971	0.24888900384288637	True
CZ	1970	0.2250833609672272	False
CZ	1969	0.21295249487468704	True
CZ	1968	0.14290086011839542	True
CZ	1967	0.20087684397279748	True
CZ	1966	0.22542591002742673	True
CZ	1965	0.19910580766986066	True
CZ	1964	0.22934103320628163	True
CZ	1963	0.19904674093634578	True
CZ	1962	0.23064368554925335	True
CZ	1961	0.14331992526850595	True
CZ	1960	0.1304870254658742	True
CZ	1959	0.14396313466017535	True
CZ	1958	0.14197877570342976	True
CZ	1957	0.031214175021073653	True
CZ	1956	0.14904931494455964	True
CZ	1955	0.15374671743033985	True
CZ	1954	0.0326050881264493	True
CZ	1953	0.1301085499942169	True
CZ	1952	0.03964988885076842	True
CZ	1951	0.24025307641126298	True
CZ	1950	0.06618297443737425	True
CZ	1949	0.05911569870848904	True
CZ	1948	0.06549228446343824	True
CZ	1947	0.04616167036760227	True
CZ	1946	0.04696896297406611	True
CZ	1945	0.20087684397279748	True
CZ	1944	0.03689912606629864	True
CZ	1943	0.058182451707802174	True
CZ	1942	0.0893985224832497	True
CZ	1941	0.13746839186499343	True
CZ	1940	0.1566268967073347	True
CZ	1939	0.15708552882037224	True
CZ	1938	0.14162217862635912	True
CZ	1937	0.14431206984215333	True
CZ	1936	0.15694304786375335	True
CZ	1935	0.14867738432852462	True
CZ	1934	0.10857318273371547	True
CZ	1933	0.20087684397279748	True
CZ	1932	0.14093756846766364	True
CZ	1931	0.12491686264078877	True
CZ	1930	0.13188380664866128	True
CZ	1929	0.14877181340137902	True
CZ	1928	0.12342331622574648	True
CZ	1927	0.20087684397279748	True
CZ	1926	0.20087684397279748	True
CZ	1925	0.15145979914532554	True
CZ	1924	0.20087684397279748	True
CZ	1923	0.10839508826553651	True
CZ	1922	0.133388082592574	True
CZ	1921	0.14371787011834009	True
CZ	1920	0.20087684397279748	True
CZ	1919	0.20087684397279748	True
CZ	1918	0.20087684397279748	True
CZ	1917	0.12942041161672535	True
CZ	1916	0.12434690982369861	True
CZ	1915	0.10010086112355748	True
CZ	1914	0.20087684397279748	True
DE	2017	0.3128305562091927	True
DE	2016	0.4451102318346768	False
DE	2015	0.4485080721585333	False
DE	2014	0.4463447907910813	False
DE	2013	0.4497284070428108	False
DE	2012	0.4423806119210831	False
DE	2011	0.4447660732307862	False
DE	2010	0.4436471775550826	False
DE	2009	0.4399293401451291	False
DE	2008	0.4510770004568571	False
DE	2007	0.446361049406434	False
DE	2006	0.4324353166058556	False
DE	2005	0.4301586054837351	False
DE	2004	0.4046753157408191	False
DE	2003	0.3946252933467208	False
DE	2002	0.4001175668993613	False
DE	2001	0.3946931778879379	False
DE	2000	0.3948035614594798	False
DE	1999	0.3899844372897957	False
DE	1998	0.3876393197331793	False
DE	1997	0.3818427959132399	False
DE	1996	0.3745027109871269	False
DE	1995	0.3644739437746391	False
DE	1994	0.364003920784571	False
DE	1993	0.3681182161175671	False
DE	1992	0.3742587471384681	False
DE	1991	0.3790804852483601	False
DE	1990	0.3807596285862823	False
DE	1989	0.3831507321800788	False
DE	1988	0.3732240167933749	False
DE	1987	0.3642485827235578	False
DE	1986	0.353616532258564	False
DE	1985	0.351529940929738	False
DE	1984	0.3496279267897649	False
DE	1983	0.3499677016058954	False
DE	1982	0.3510672153888201	False
DE	1981	0.3520689054933561	False
DE	1980	0.3519417966896838	False
DE	1979	0.3149242129070057	True
DE	1978	0.3213155896317379	True
DE	1977	0.3598711938714228	True
DE	1976	0.30579672072664876	True
DE	1975	0.3224321474867283	True
DE	1974	0.4237186592197707	True
DE	1973	0.3485136848020521	True
DE	1972	0.33126082724673167	True
DE	1971	0.3608427160792816	True
DE	1970	0.3725425979500312	True
DE	1969	0.32490620711108226	True
DE	1968	0.25485457235479064	True
DE	1967	0.3128305562091927	True
DE	1966	0.33737962226382195	True
DE	1965	0.3110595199062559	True
DE	1964	0.34129474544267685	True
DE	1963	0.311000453172741	True
DE	1962	0.34259739778564857	True
DE	1961	0.2552736375049012	True
DE	1960	0.24244073770226943	True
DE	1959	0.25591684689657057	True
DE	1958	0.253932487939825	True
DE	1957	0.14316788725746887	True
DE	1956	0.2610030271809548	True
DE	1955	0.26570042966673507	True
DE	1954	0.14455880036284446	True
DE	1953	0.24206226223061209	True
DE	1952	0.1516036010871637	True
DE	1951	0.3522067886476582	True
DE	1950	0.17813668667376953	True
DE	1949	0.1710694109448842	True
DE	1948	0.17744599669983346	True
DE	1947	0.15811538260399743	True
DE	1946	0.15892267521046138	True
DE	1945	0.3128305562091927	True
DE	1944	0.14885283830269386	True
DE	1943	0.17013616394419734	True
DE	1942	0.20135223471964492	True
DE	1941	0.24942210410138863	True
DE	1940	0.2685806089437299	True
DE	1939	0.26903924105676746	True
DE	1938	0.25357589086275434	True
DE	1937	0.25626578207854855	True
DE	1936	0.2688967601001485	True
DE	1935	0.26063109656491984	True
DE	1934	0.22052689497011072	True
DE	1933	0.3128305562091927	True
DE	1932	0.25289128070405886	True
DE	1931	0.23687057487718402	True
DE	1930	0.2438375188850565	True
DE	1929	0.26072552563777424	True
DE	1928	0.2353770284621417	True
DE	1927	0.3128305562091927	True
DE	1926	0.3128305562091927	True
DE	1925	0.26341351138172076	True
DE	1924	0.3128305562091927	True
DE	1923	0.22034880050193173	True
DE	1922	0.24534179482896923	True
DE	1921	0.2556715823547353	True
DE	1920	0.3128305562091927	True
DE	1919	0.3128305562091927	True
DE	1918	0.3128305562091927	True
DE	1917	0.24137412385312057	True
DE	1916	0.2363006220600938	True
DE	1915	0.2120545733599527	True
DE	1914	0.3128305562091927	True
EG	2017	0.4244723668388999	True
EG	2016	0.5238862132561878	True
EG	2015	0.5374125622477279	False
EG	2014	0.5334532404150644	True
EG	2013	0.5485331182232823	True
EG	2012	0.5166096153202612	False
EG	2011	0.544062559600005	True
EG	2010	0.5182168452991871	False
EG	2009	0.5532373976835417	True
EG	2008	0.541627680321226	False
EG	2007	0.5485299828806136	True
EG	2006	0.5437422965677929	True
EG	2005	0.5398753529709928	True
EG	2004	0.5465334040416789	False
EG	2003	0.5354129938810127	True
EG	2002	0.5308895223484339	True
EG	2001	0.5291146175002649	True
EG	2000	0.5292307277540033	True
EG	1999	0.561085014644	False
EG	1998	0.5177161229749976	True
EG	1997	0.5231891268512111	True
EG	1996	0.5318805539676568	True
EG	1995	0.5205021518504337	True
EG	1994	0.5140350766777169	True
EG	1993	0.496759979873788	True
EG	1992	0.49495039248579054	True
EG	1991	0.4699871611735648	True
EG	1990	0.46781808205668485	True
EG	1989	0.44189353674080306	True
EG	1988	0.44986873519643167	True
EG	1987	0.46189294876478637	True
EG	1986	0.44051168842806465	True
EG	1985	0.4415013177624504	True
EG	1984	0.4501846205638909	True
EG	1983	0.4411028218900166	True
EG	1982	0.4428758800732527	True
EG	1981	0.43978462820300834	True
EG	1980	0.4287266885137502	True
EG	1979	0.42656602353671286	True
EG	1978	0.4329574002614451	True
EG	1977	0.47151300450113	True
EG	1976	0.41743853135635595	True
EG	1975	0.4340739581164355	True
EG	1974	0.5353604698494778	True
EG	1973	0.46015549543175926	True
EG	1972	0.4429026378764388	True
EG	1971	0.4724845267089888	True
EG	1970	0.48418440857973843	True
EG	1969	0.43654801774078944	True
EG	1968	0.3664963829844978	True
EG	1967	0.4244723668388999	True
EG	1966	0.44902143289352914	True
EG	1965	0.42270133053596304	True
